,equal_weight,regime_based
2022-01-31,0.035158876915436905,0.03224503702306945
2022-02-28,-0.00859974433138861,0.024282933658684707
2022-03-31,0.012282805050722975,0.0005444460806588933
2022-04-30,-0.013291745982602313,0.020174360024850596
2022-05-31,0.0033667840977529458,-0.03264720937578926
2022-06-30,-0.0253517174387741,-0.03900893243495544
2022-07-31,0.002885416505883586,0.005117385610592053
2022-08-31,0.02141807479412483,0.023998562685450385
2022-09-30,0.0013023923284573016,-0.007665925470833718
2022-10-31,-0.030415657509750012,-0.05129519862233095
2022-11-30,-0.01296130511140825,-0.011905968577258617
2022-12-31,-0.015226034710157172,-0.018360979684431306
2023-01-31,0.02686793840332538,0.03172631724561149
2023-02-28,0.0077034294389957125,0.05999039726591178
2023-03-31,-0.04192066265625247,-0.0456370171017198
2023-04-30,0.005207403830352658,-0.024612334593825055
2023-05-31,0.0019050919515438362,0.00021818669102537363
2023-06-30,0.0008315259971496403,0.05017321648802545
2023-07-31,0.0015811438444369558,0.03431672663479558
2023-08-31,0.014175436567149556,0.030638909778819848
2023-09-30,0.0084330284669109,0.010775974574752517
2023-10-31,0.030235234699019304,0.04907634595524946
2023-11-30,0.011197304385999323,0.014952159158724422
2023-12-31,0.0033921143641350484,0.021717382593706328
2024-01-31,-0.01794215483799861,-0.02239771639753382
2024-02-29,-0.012498524178176335,-0.0022731893138327585
2024-03-31,-0.012009144546886936,-0.041778836166398346
2024-04-30,0.008294754177610573,-0.06592901850922858
2024-05-31,0.01273549800301161,0.03177376648176069
2024-06-30,0.03655796452871196,0.1290278433199037
2024-07-31,0.01733193824903134,0.03670431083558215
2024-08-31,0.0032676192799544175,-0.03562618994035346
2024-09-30,0.042645388141765994,0.0677149390989553
2024-10-31,0.022482965638574152,0.08221662443725775
2024-11-30,0.02184055244815538,0.01774186482266267
2024-12-31,-0.002410417784830533,0.005494545335458796
2025-01-31,-0.03441983691181946,-0.030759346035788695
2025-02-28,-0.0014896582658831608,0.007690497981753662
2025-03-31,0.006324022483988874,0.018866195702629852
2025-04-30,0.012267510090922116,0.07755728796826904
2025-05-31,0.01881487643239654,0.05512332028575379
2025-06-30,-0.02168236280728321,0.006837029259952988
