,equal_weight,regime_based
2005-12-31,0.00190032163964331,-0.0028682859789993702
2006-01-31,0.01173802408988016,0.04928251617052018
2006-02-28,-0.0013419382160122064,-0.016156143228742707
2006-03-31,0.0006968380971856362,0.01993457850735247
2006-04-30,0.004238611313050455,0.03385422793788116
2006-05-31,-0.020444481726976948,-0.04738370503993675
2006-06-30,-0.0007807558518892588,-0.013515144787811208
2006-07-31,0.0075217999687058786,-0.010684728446711662
2006-08-31,0.018010610770283143,0.024623546538856147
2006-09-30,0.017125233326123944,0.017125911107189067
2006-10-31,0.019483171150659027,0.03407251205876503
2006-11-30,0.013171937207532425,0.03808725933171602
2006-12-31,0.0015548627863248392,-0.01190249905096379
2007-01-31,0.00576022953591897,0.020032911653402034
2007-02-28,-0.0063161365085155465,-0.006875345528706706
2007-03-31,0.004376015094554386,0.0028921734668906412
2007-04-30,0.02672585934276106,0.04381551352473773
2007-05-31,0.012375347119123468,0.01621530683878876
2007-06-30,-0.013274607745209211,-0.007679431291538063
2007-07-31,-0.012685061976542532,-0.000443995333885047
2007-08-31,0.015398143211314785,0.009146054096818257
2007-09-30,0.020734289879331146,0.10370504980815828
2007-10-31,0.011581421235534118,0.0662323854373648
2007-11-30,-0.012223522377656514,-0.012372962599052658
2007-12-31,-0.00704241853686105,0.06737052966870906
2008-01-31,-0.02495767077633535,0.09400723802022626
2008-02-29,-0.014109727690565642,0.0480240210676238
2008-03-31,-0.0026805660344777047,-0.04968473845824295
2008-04-30,0.017967135884093818,-0.055328677082476914
2008-05-31,-1.750932618271861e-05,0.02480390137417027
2008-06-30,-0.05410039812463827,0.03987106532374756
2008-07-31,-0.00028570688394284876,-0.012603118476037817
2008-08-31,0.01379135051190974,-0.08949536875521501
2008-09-30,-0.061545026168053525,0.052230056322314686
2008-10-31,-0.10705275148808883,0.009118456771385808
2008-11-30,-0.01019890999628921,0.053735308590566085
2008-12-31,0.014000002559883564,-0.0024217118802986044
2009-01-31,-0.061185658319922044,-0.012428841483727655
2009-02-28,-0.06911755184176685,-0.001764524886010381
2009-03-31,0.059048557284496365,0.01091582939658007
2009-04-30,0.04623037805185936,0.0008241558525347755
2009-05-31,0.02420028901973041,0.0008251801978147536
2009-06-30,-0.007838246527883763,0.0008252298354727362
2009-07-31,0.047979190300228146,0.05000493569585224
2009-08-31,0.024452660083716403,0.005451370715193501
2009-09-30,0.020695902781176386,0.05450421493292307
2009-10-31,-0.010906454244518483,0.030465376784540598
2009-11-30,0.04306024954513869,0.13249402276212682
2009-12-31,-0.008215800581859292,-0.07168129627539803
2010-01-31,-0.012819274712691132,-0.010978680525910499
2010-02-28,0.01964722427161978,0.03773519497140836
2010-03-31,0.02634224428919065,0.05185097812979852
2010-04-30,0.014554463020390563,0.0295998822825161
2010-05-31,-0.03980305096350085,-0.05025931927541406
2010-06-30,-0.02611426399727619,-0.05837674215008318
2010-07-31,0.045397782038546226,0.07055436494959205
2010-08-31,-0.019787026585418442,-0.05001639439859929
2010-09-30,0.051097855506570644,0.09806887551101344
2010-10-31,0.022857367339881484,0.050502992761694045
2010-11-30,-0.005284073134261247,0.0032122812495856204
2010-12-31,0.024435553384851837,0.045866830395285635
2011-01-31,0.014780909742624092,0.004997709487155224
2011-02-28,0.017673485514051766,0.037203569020793394
2011-03-31,-0.0049908910094100594,0.0023481710190928692
2011-04-30,0.02418570306518806,0.04265076286101602
2011-05-31,0.0014441206400103834,-0.013156133322417093
2011-06-30,-0.0164470443888169,-0.020097671775709418
2011-07-31,-0.0018998550818155602,0.027271495634304994
2011-08-31,-0.02025069659636003,-0.0022181065256904548
2011-09-30,-0.042864931372931035,-0.07119608865409631
2011-10-31,0.061463032767004884,0.090703992466627
2011-11-30,0.0003546014442677328,-0.010083134736378778
2011-12-31,0.008096849076332235,-0.03249217805460829
2012-01-31,0.029581677470464963,0.08069438044399138
2012-02-29,0.021376362570889238,0.032973899111067
2012-03-31,0.013371463471870727,0.02239278534458727
2012-04-30,0.004141567191200092,-0.007535120997094077
2012-05-31,-0.02965280254424707,-0.06505356428680799
2012-06-30,0.019192799390279534,0.0332061661003313
2012-07-31,0.01140109372624667,0.009539274610171913
2012-08-31,0.012136508591560478,0.03999113218841484
2012-09-30,0.010784734842279285,0.023556418807749235
2012-10-31,-0.013231482655247519,-0.03821513108921037
2012-11-30,0.004996730974145258,0.005243788488340008
2012-12-31,0.00023348284217710163,-0.007935160599552302
2013-01-31,0.025738147595348423,0.02207093035511569
2013-02-28,0.010968691091921867,-0.009326426919126855
2013-03-31,0.019426144339093863,0.025400297535937418
2013-04-30,0.015018620606373732,-0.0010042142452043785
2013-05-31,0.0031313835534785266,0.007333717694232079
2013-06-30,-0.0203239571569646,-0.0449795361356047
2013-07-31,0.02928218621945615,0.06078885937400197
2013-08-31,-0.022239019300063133,0.0021639771200825733
2013-09-30,0.02119052672041377,0.0217700272210239
2013-10-31,0.029823343609200446,0.03680998701093372
2013-11-30,0.014572291089321298,0.012034470088775678
2013-12-31,0.0027866572950763207,0.012988894050764116
2014-01-31,-0.012562441986185368,-0.011592453853495225
2014-02-28,0.02701335925997843,0.05159807045192382
2014-03-31,-0.00411724640635529,-0.01847495190433219
2014-04-30,0.006706303451562645,0.00241075688339348
2014-05-31,0.01874651163306784,0.01583903524797956
2014-06-30,0.007773898245724141,0.03514440781442327
2014-07-31,-0.01084542690565753,-0.006781238901739138
2014-08-31,0.028110418727205523,0.033960761595335294
2014-09-30,-0.014651530550043446,-0.023313194645726305
2014-10-31,0.019436734492336384,0.01227828157622742
2014-11-30,0.01882550746007783,0.02840917459080927
2014-12-31,-0.005205930967370565,-0.010416693406095724
2015-01-31,-0.005759418808037162,0.07404637722409609
2015-02-28,0.025437894308968055,-0.04759382397035839
2015-03-31,-0.008928964913379089,-0.014602091122051934
2015-04-30,0.003464007045036332,-0.0038444667688957864
2015-05-31,0.006100087415860011,0.0030643144931220977
2015-06-30,-0.019280164415309997,-0.017413247996340503
2015-07-31,0.015857601562039747,-0.05166560562125081
2015-08-31,-0.0369109235185022,0.028287164956261577
2015-09-30,-0.012438106651462742,-0.010633484627137752
2015-10-31,0.046537048743189174,0.055369597537808034
2015-11-30,-0.0018018264535249796,-0.028289689014497636
2015-12-31,-0.01401177567701497,0.011351259446832313
2016-01-31,-0.018775767564234932,-0.013672589234459022
2016-02-29,0.0016228270558856783,0.12084102804383355
2016-03-31,0.03801911363896941,-0.016422097662720934
2016-04-30,0.0006130481970815893,0.05162664223097368
2016-05-31,0.008377846570434944,0.044266461816553554
2016-06-30,0.010369593553030932,0.1519845027478755
2016-07-31,0.021553872462328847,-0.025384436879904795
2016-08-31,-0.004254740102300603,-0.05063802842345384
2016-09-30,-0.0030155522001780403,0.027609916442151904
2016-10-31,-0.01623119380871907,0.08468692923562074
2016-11-30,0.006956014929785325,0.013509279786087694
2016-12-31,0.00787616551253061,0.1816771696574086
2017-01-31,0.011334084871254825,0.017978405038566597
2017-02-28,0.024377645726255982,0.16614597348723484
2017-03-31,-0.0019819883698340758,-0.06784551163728697
2017-04-30,0.009167720733507467,0.19910154893130574
2017-05-31,0.0096303145061865,0.5301585816114988
2017-06-30,-0.00037099413457171177,0.05942485701560565
2017-07-31,0.012754428784629245,0.13516447949271868
2017-08-31,0.004647085330094924,0.5292741482195871
2017-09-30,0.005491413856357584,-0.06746417093573262
2017-10-31,0.012115873558393987,0.4216650749983287
2017-11-30,0.014848576183687888,0.5001835295140732
2017-12-31,0.005044277501861449,0.3311203720333577
2018-01-31,0.02574652213522368,-0.22753262412391498
2018-02-28,-0.026401452301248685,0.011940178764913309
2018-03-31,-0.014524897554532346,-0.2808031019638009
2018-04-30,-0.003373249384308741,0.2820068424557699
2018-05-31,0.01667451399467281,-0.16245684379401862
2018-06-30,0.0010936331077887385,-0.12892504893825477
2018-07-31,0.019064831779662537,0.18449182341757
2018-08-31,0.0214027259286814,-0.07887935122155919
2018-09-30,-0.00277060470181274,-0.05080001170261076
2018-10-31,-0.042799603764084114,-0.04450594150881193
2018-11-30,0.014462315839833595,-0.31479128050294736
2018-12-31,-0.04680577868486237,-0.06146708563179237
2019-01-31,0.048696106488034505,-0.05411198588311546
2019-02-28,0.015489795969203966,0.09716928257310144
2019-03-31,0.018865436706631922,0.055480527691763926
2019-04-30,0.02182709269893461,0.2540043950969866
2019-05-31,-0.030723745579418947,0.48868648810973864
2019-06-30,0.04640260878470111,0.22873627862386264
2019-07-31,0.006167489590773068,-0.05299695521669545
2019-08-31,0.0005245454214735344,-0.03333101197454486
2019-09-30,0.008067142432870211,-0.11676903191573969
2019-10-31,0.012211100677515007,0.09435093013683814
2019-11-30,0.017358310169172417,-0.14190612865276633
2019-12-31,0.014446942702954678,-0.03335887379745041
2020-01-31,0.009097362583299939,0.2407684023740226
2020-02-29,-0.04078197971544159,-0.07071385751716679
2020-03-31,-0.0636694836979641,-0.20439565296141032
2020-04-30,0.07718799117316463,0.20416560154930571
2020-05-31,0.02806796820382935,0.06333325204873094
2020-06-30,0.010450078267098917,0.008561259879594326
2020-07-31,0.03566548582640471,0.1431372111019056
2020-08-31,0.040120227915709974,0.03441644774914416
2020-09-30,-0.02317811813036701,-0.06938142517794653
2020-10-31,-0.020362069717150332,0.22350342917439292
2020-11-30,0.06543174482046425,0.3492700274489432
2020-12-31,0.02096450640583747,0.3995713615458377
2021-01-31,-0.00971469985940041,0.11460122097784936
2021-02-28,0.0062135937455112256,0.29333619974046293
2021-03-31,0.01691477358739881,0.251563039558008
2021-04-30,0.03479648159135133,-0.00825871031807299
2021-05-31,0.0058007689420091595,-0.28945256603447983
2021-06-30,0.012246434670466398,-0.04922229840565327
2021-07-31,0.019545059312127532,0.15618245274172102
2021-08-31,0.016185650101897674,0.11200484567532525
2021-09-30,-0.03581507628988292,-0.06677517367295356
2021-10-31,0.03873193878682004,0.3351358820425927
2021-11-30,-0.002418036024057457,-0.05584003105706711
2021-12-31,0.02288944899183685,-0.14764610369022288
2022-01-31,-0.039215769675118924,-0.14757947762539111
2022-02-28,-0.02042801677926658,0.09714591795886193
2022-03-31,0.007095945561851379,0.05076407073474038
2022-04-30,-0.06487982565839426,-0.15601814402922207
2022-05-31,0.002339800669469216,-0.1336933892192063
2022-06-30,-0.05473270400201706,-0.3229095578462884
2022-07-31,0.06347552973889056,0.15976107393679498
2022-08-31,-0.039548947336557935,-0.12368684064821364
2022-09-30,-0.07250799144325873,-0.038637357911198905
2022-10-31,0.04267543815161971,0.05121513933634904
2022-11-30,0.04174594341471716,-0.13725760397907227
2022-12-31,-0.03863985380724513,-0.03652067682516377
2023-01-31,0.044954873181397396,0.35506446834263217
2023-02-28,-0.02734712523069709,-0.003053321002515536
2023-03-31,0.034523588769034184,0.20940094959121436
2023-04-30,0.00976433089823643,0.024499851360291442
2023-05-31,-0.00399004363387876,-0.05140166402014067
2023-06-30,0.034051000394685976,0.10759634821482442
2023-07-31,0.015621424827063591,-0.02635433779944024
2023-08-31,-0.013659287057940195,-0.09421460038381027
2023-09-30,-0.03827627847824433,0.02263050136627248
2023-10-31,-0.020186078135791496,0.2278628736655266
2023-11-30,0.06592845898809303,0.08779547106357781
2023-12-31,0.03904110706378465,0.10551549384150512
2024-01-31,0.007544344974619887,0.008901187254988108
2024-02-29,0.02246373783090383,0.34795516325258313
2024-03-31,0.02179534755119583,0.13463818489106824
2024-04-30,-0.03709709268312844,-0.1219684008415555
2024-05-31,0.03271032898309878,0.09827410699974812
2024-06-30,0.026332631165932385,-0.0453291062791285
2024-07-31,0.01344146181904029,0.024238782480321033
2024-08-31,0.018116698952363876,-0.06133512653580596
2024-09-30,0.016485787676199015,0.0630553461285794
2024-10-31,-0.019282317242487124,0.08121746460281401
2024-11-30,0.03636097530906128,0.2858712117906019
2024-12-31,-0.023157347535212633,-0.025218837651992978
2025-01-31,0.016554610130473348,0.08099892509817713
2025-02-28,-0.00039136529546215416,-0.13721532625506247
2025-03-31,-0.03396407240736208,-0.024282479431147364
2025-04-30,-0.0009784501325280632,0.11101622623089935
2025-05-31,0.03156759560092754,0.09704074133039706
2025-06-30,0.03484454398545593,0.028501632559664557
2025-07-31,0.009209525032319775,0.06359439708083807
2025-08-31,0.012855938715095628,0.01534960711341645
