,equal_weight,regime_based
2023-01-31,0.07432537294525376,0.12015879978920127
2023-02-28,0.028750587795829896,-0.028398427905747713
2023-03-31,0.03252853915341075,0.10277070490384341
2023-04-30,0.004203904277114848,0.0108005977216542
2023-05-31,0.01792413099511921,0.011753400971276508
2023-06-30,0.06362496901645473,0.027581902942848794
2023-07-31,0.016964389824865995,0.02163885166147484
2023-08-31,-0.01896672061529995,-0.0286851116999666
2023-09-30,0.016106306178509163,-0.03693762085491156
2023-10-31,0.07143308784718533,0.0669958366489614
2023-11-30,0.01592638357485325,0.06336402585601819
2023-12-31,0.002281622746713105,0.041405102964442615
2024-01-31,0.012030368618135962,0.004162767173915975
2024-02-29,0.11836740133566978,0.07436493641185198
2024-03-31,0.04526267044224963,0.06833215909294599
2024-04-30,0.005088126265690954,0.031468991562814755
2024-05-31,0.026609652836551326,0.021396734409941578
2024-06-30,-0.009095663289077127,0.016781378476999762
2024-07-31,-0.010237549135936922,0.019797048514921912
2024-08-31,-0.02422201698908316,0.006944297427416815
2024-09-30,0.01850023564182283,0.047596759215456856
2024-10-31,0.06957937207005617,0.030681422404495062
2024-11-30,0.06745092195758727,0.05149931520124613
2024-12-31,0.018639283529035246,0.015436681364068375
2025-01-31,0.035074725620250824,0.041883801340022314
2025-02-28,-0.06004951532282693,-0.03018865586124814
2025-03-31,-0.0104783999734188,0.02918041762509874
2025-04-30,0.022146554014161098,0.05338610765236347
2025-05-31,0.06258857184267391,0.04429799995468306
2025-06-30,0.008246582698525573,0.026521416940601984
2025-07-31,0.03329508273686832,0.018689315436893717
2025-08-31,0.005218983331455299,0.03204716882736525
