,equal_weight,regime_based
2008-04-30,0.023759375534909078,-0.043424823754636535
2008-05-31,0.017321951355679106,-0.008058976951357294
2008-06-30,0.029613750997934785,0.021604512413744073
2008-07-31,0.002550988349599769,-0.0045961451929902855
2008-08-31,-0.02335331920274042,-0.0297168157878109
2008-09-30,0.013825484767175024,0.004961276340624382
2008-10-31,-0.013835290026381413,0.019371489505143558
2008-11-30,0.014955461534841459,0.09969658011754867
2008-12-31,0.019534294639204166,0.02333618365540646
2009-01-31,-0.01849131092720827,0.0471447246859269
2009-02-28,-0.0120545728425675,-0.01310687941375066
2009-03-31,-0.032365362531011785,0.011424566109263123
2009-04-30,0.0215934756462119,0.0400565211824897
2009-05-31,-0.01396380610625211,0.020293191690963885
2009-06-30,-0.005880462486285964,0.043749141397444014
2009-07-31,0.002886410598649549,0.09497982209152478
2009-08-31,0.012035354440235829,0.066094259683255
2009-09-30,-0.017300754098914926,0.015647152272066034
2009-10-31,0.0029762869397367423,0.016008605936994165
2009-11-30,0.0015584385920960992,0.03606428794513771
2009-12-31,0.027247370324392547,0.05172605711329789
2010-01-31,0.022936490045881688,0.02183758641132215
2010-02-28,0.03605791182148049,0.04317717926469705
2010-03-31,-0.013262659613814487,0.054910443829621035
2010-04-30,0.005379603740085488,0.0503957034330818
2010-05-31,-0.00441217647565847,0.010893415915820812
2010-06-30,-0.02017826633755434,0.0005647834274607119
2010-07-31,-0.014604871652277954,-0.004471826984809841
2010-08-31,0.0009030145736647388,-0.010226194356571882
2010-09-30,0.013160982378272013,0.06206702376343974
2010-10-31,-0.022499727089205775,0.0763723252038171
2010-11-30,0.01640219816410231,0.001793901654152548
2010-12-31,0.040488580107465116,-0.005814286746561712
2011-01-31,0.008680814671763657,0.05594184068043266
2011-02-28,0.04266737706102475,0.09819846568550314
2011-03-31,-0.0034564619632942353,0.015423977626422392
2011-04-30,-0.0380487985681695,-0.017365323266920623
2011-05-31,0.011128697198284448,0.04722314167030209
2011-06-30,0.03731113728083492,0.05495187300940826
2011-07-31,-0.01142812695882216,-0.009605998229853458
2011-08-31,-0.017432992616874428,0.039060617179752614
2011-09-30,-0.012269895822640757,-0.00011553193464597725
2011-10-31,0.04868507303686294,0.09721757858045128
2011-11-30,0.027337948003214013,0.07273476351504912
2011-12-31,-0.013518454001585658,0.02043619742435192
2012-01-31,-0.00602584871081405,0.048417139440199444
2012-02-29,0.003265645031532866,0.007239851956801179
2012-03-31,0.003011113710700333,0.00843138114502908
2012-04-30,0.016023572714344576,-0.03084162516429505
2012-05-31,-0.007229598929740716,-0.011146530394886585
2012-06-30,-1.2741080168705149e-06,-0.00821301634569349
2012-07-31,0.047111117651849194,0.09760959414512833
2012-08-31,0.02065439662904226,0.019429049116948063
2012-09-30,0.03541629264315247,0.03746586915033388
2012-10-31,0.001739313894893505,-0.002393259638843683
2012-11-30,-0.004540406539024306,0.01704548992452185
2012-12-31,0.010869377876691302,0.009924721536733083
2013-01-31,-0.021867953305320143,-0.03186113708773851
2013-02-28,-0.03232758584294226,-0.056338998647385986
2013-03-31,0.01825008335416516,0.01616668864818735
2013-04-30,0.0014143540643968885,0.01845882756962474
2013-05-31,0.010427208746606884,-0.014149828194164252
2013-06-30,0.0034507784576269795,-0.013340013501987094
2013-07-31,-0.020081560003242488,-0.046368465368890686
2013-08-31,0.00656335941010736,-0.056484916797150155
2013-09-30,-0.021132072893233263,0.005105130679418939
2013-10-31,-0.008844196054901643,-0.03966599915199541
2013-11-30,0.016383880185926483,0.07116599873679715
2013-12-31,-0.00048047177337721004,-0.017220403460648764
2014-01-31,-0.01443976284856994,-0.016382448002508557
2014-02-28,0.03440585318867625,0.037445968401967886
2014-03-31,0.018479462501975106,0.0466831915313854
2014-04-30,-0.0035657117530731378,-0.028465413922432344
2014-05-31,-0.011084084246625454,-0.012880606086686163
2014-06-30,0.021028312786629044,0.06108703168909762
2014-07-31,0.005736709271917479,0.03130448628751397
2014-08-31,-0.021920092983960405,-0.02681420226558781
2014-09-30,0.04109526128974175,-0.02594572592523647
2014-10-31,0.027210545828951785,0.02885406271403767
2014-11-30,0.014954211684002,0.05894273609307759
2014-12-31,0.009472835613734212,0.02032768236401674
2015-01-31,-0.008167238645903343,-0.001724985161842486
2015-02-28,-0.02123363433782916,-0.039655721745104955
2015-03-31,0.04304779858434564,0.05926553741464891
2015-04-30,-0.0054318653034076845,8.12628506040771e-05
2015-05-31,-0.01492977062369803,-0.006687495894743228
2015-06-30,0.019758480694577956,0.05581078427179924
2015-07-31,-0.007541548986953301,0.03295682210818817
2015-08-31,-0.013752860447647862,-0.01587179128022446
2015-09-30,-0.03615365086354413,-0.019948885551899626
2015-10-31,0.005680972326630277,-0.004627334351464679
2015-11-30,-0.038058659137025996,0.006884886351004394
2015-12-31,0.023563219049312627,-0.03965635246478541
2016-01-31,0.010512748689733302,0.0764601259720604
2016-02-29,-0.008555299484995428,-0.04729875705677452
2016-03-31,0.016396989781073318,-0.009837827527014786
2016-04-30,0.0030574783943073352,0.022537854311554334
2016-05-31,0.00026656785583561125,0.02099316142002075
2016-06-30,-0.018280667587079927,-0.031232149371443325
2016-07-31,0.003162627813706337,-0.02716193872503197
2016-08-31,0.014666435810488208,0.01790827364573498
2016-09-30,0.009198737608806884,0.05062556715369112
2016-10-31,-0.008156705546105862,0.012375825005995565
2016-11-30,-0.01859663102611099,-0.06139606838778198
2016-12-31,0.02520956975986891,-0.01733826104474469
2017-01-31,-0.009484758503098696,0.008855784065614224
2017-02-28,-0.005024610335578628,0.03229763247455544
2017-03-31,0.01430665780763989,0.021698130159036853
2017-04-30,0.019619627502005264,0.014896479151755796
2017-05-31,-0.023995664883732407,-0.024240843390092526
2017-06-30,-0.03282572686458686,-0.013285301616034466
2017-07-31,0.00243471413442829,0.002094350747987536
2017-08-31,-0.0023287508416362903,0.060612696237621215
2017-09-30,-0.002451360018226401,0.04696706757064138
2017-10-31,-0.054210727150237864,-0.00772327032573985
2017-11-30,0.010147883673771015,-0.01639945390987275
2017-12-31,0.024909226981399954,-0.00565087255242233
2018-01-31,0.0038935077638285256,0.025413946613406884
2018-02-28,-0.031122717384235013,0.0029121450263974065
2018-03-31,0.020654944343143633,0.054617456806598734
2018-04-30,-0.041279834921842604,-0.06666050907995923
2018-05-31,0.0006513691882951466,0.02584561392436347
2018-06-30,-0.04483198289779728,-0.03621900514414484
2018-07-31,-0.012953683399159288,-0.019430154438646756
2018-08-31,0.024777993771905753,0.02598037266978403
2018-09-30,0.02537859208009512,0.01935907459129957
2018-10-31,-0.04153225114827456,-0.014155363489049572
2018-11-30,-0.005514641948039934,0.03822610830459005
2018-12-31,0.0204855419879041,-0.0017660904338266965
2019-01-31,-0.01471894258993811,0.015400185979843713
2019-02-28,0.03905963057571461,0.08325774158628617
2019-03-31,0.012503564777797458,-0.05059123090087082
2019-04-30,-0.01101437247882334,0.034069214171161114
2019-05-31,-0.004007453842925302,0.007827715466639571
2019-06-30,-0.007404724609650978,0.0119327065281512
2019-07-31,-0.028413834655804583,-0.060754221106131566
2019-08-31,-0.017655657554026632,0.04571700698113708
2019-09-30,0.0074248371050727536,0.019769949211793512
2019-10-31,-0.00817002675313199,0.045504473721910674
2019-11-30,-0.001815863815060951,0.004109111159653596
2019-12-31,-0.02539530130357186,-0.07137941036293902
2020-01-31,0.02028250450644816,0.016614115425024233
2020-02-29,0.029539324089160632,0.03953025840861697
2020-03-31,0.018891330244659055,-0.0058623398998307995
2020-04-30,0.005424777633764703,-0.06954481845239291
2020-05-31,-0.005889376944550526,0.0013921245529857629
2020-06-30,0.006147182826812449,-0.009416848667379907
2020-07-31,-0.004110322811645029,-0.031045761956835394
2020-08-31,-0.030601512497421407,0.030352159358790987
2020-09-30,-0.01425589239700166,0.030061716186891907
2020-10-31,-0.005995484115240661,0.010956239045438299
2020-11-30,0.042816480329624054,0.0245292265328505
2020-12-31,-0.005756170993446274,-0.08393098873016813
2021-01-31,-0.012816844001920577,-0.02137479278284115
2021-02-28,-0.005462401632919984,0.007283999088815791
2021-03-31,-0.02057664098880853,-0.033665603533209854
2021-04-30,0.011502128996131395,0.0817094984848566
2021-05-31,0.0336254928024754,0.02288784267139836
2021-06-30,-0.006089457040276984,-0.008808844029930062
2021-07-31,-0.02660350402796499,-0.022756796493193916
2021-08-31,-0.0003907498933722899,-0.04318475474896942
2021-09-30,-0.0025916259347991914,-0.002484802679064549
2021-10-31,-0.030763011300592474,0.005144823940733843
2021-11-30,-0.005516411904953762,0.018880068012111163
2021-12-31,-0.013057135982701083,-0.035368610545535605
2022-01-31,0.035158876915436905,0.05773980702012633
2022-02-28,-0.00859974433138861,-0.012295003151069205
2022-03-31,0.012282805050722975,0.010649328445133601
2022-04-30,-0.013291745982602313,0.02161148187968679
2022-05-31,0.0033667840977529458,0.01919811755887162
2022-06-30,-0.0253517174387741,-0.030242349184366957
2022-07-31,0.002885416505883586,-0.009720597924756859
2022-08-31,0.02141807479412483,0.04737484734325764
2022-09-30,0.0013023923284573016,-0.021224951332392963
2022-10-31,-0.030415657509750012,-0.02719838120777757
2022-11-30,-0.01296130511140825,0.02549407352663075
2022-12-31,-0.015226034710157172,0.0014002691313194145
2023-01-31,0.02686793840332538,0.05730468187944854
2023-02-28,0.0077034294389957125,-0.0003308922292404558
2023-03-31,-0.04192066265625247,-0.03731361541821871
2023-04-30,0.005207403830352658,0.03651867764035443
2023-05-31,0.0019050919515438362,0.003956224364902466
2023-06-30,0.0008315259971496403,-0.039520807940321284
2023-07-31,0.0015811438444369558,-0.03428309647667766
2023-08-31,0.014175436567149556,0.028517522514515017
2023-09-30,0.0084330284669109,0.028179575649976252
2023-10-31,0.030235234699019304,0.060273355418886086
2023-11-30,0.011197304385999323,-0.025540681373688277
2023-12-31,0.0033921143641350484,0.02200297897498843
2024-01-31,-0.01794215483799861,-0.024113941836519322
2024-02-29,-0.012498524178176335,-0.018266647418457516
2024-03-31,-0.012009144546886936,0.011790285759524614
2024-04-30,0.008294754177610573,0.0476530966578364
2024-05-31,0.01273549800301161,-0.0285646358102414
2024-06-30,0.03655796452871196,0.019924413078125106
2024-07-31,0.01733193824903134,0.036012045345817895
2024-08-31,0.0032676192799544175,0.012796705733646505
2024-09-30,0.042645388141765994,0.07717136777479361
2024-10-31,0.022482965638574152,-0.059005097594969566
2024-11-30,0.02184055244815538,0.03348632189391928
2024-12-31,-0.002410417784830533,-0.03435882619656572
2025-01-31,-0.03441983691181946,0.018006945098700003
2025-02-28,-0.0014896582658831608,0.041699157131202834
2025-03-31,0.006324022483988874,-0.008330992230722723
2025-04-30,0.012267510090922116,-0.04869792610268516
2025-05-31,0.01881487643239654,0.04382271765449758
2025-06-30,-0.02168236280728321,-0.006460836281251156
